count,mean,std,min,25%,50%,75%,max,var,cluster
183.0,0.2112643374460543,0.07737320064101569,0.0217391304347826,0.16183274675128168,0.2017857142857143,0.24978777589134127,0.4797979797979798,prod,4
183.0,0.16873532210303982,0.09375330437123634,0.0222386953298739,0.0966784342242078,0.1529192368383302,0.21422429180445968,0.5431958057898336,below_pov,4
183.0,0.8312646778969601,0.09375330437123633,0.4568041942101664,0.7857757081955403,0.8470807631616698,0.9033215657757923,0.977761304670126,above_pov,4
183.0,0.449617738865081,0.12660539382192942,0.0518518518518518,0.357355825684061,0.4570796460176991,0.5532579688182895,0.7440293937538273,white,4
183.0,0.07529814753264792,0.11424173287893861,0.0,0.0113294782917365,0.0320525197914655,0.087895511491648,0.6496519721577726,black,4
183.0,0.475084113602271,0.12195196414075281,0.2088353413654618,0.3836020870724536,0.4825431034482759,0.5606877355943727,0.7763995977204157,race_other,4
183.0,0.6820049331584574,0.21797451842008486,0.0386203546271557,0.5559032179360466,0.7413558399128778,0.8403095334032513,0.9941176470588236,hisp,4
183.0,0.31799506684154255,0.21797451842008486,0.0058823529411764,0.15969046659674868,0.2586441600871222,0.4440967820639534,0.9613796453728444,nhisp,4
183.0,0.48573990773579223,0.16926292017419362,0.1542207792207792,0.3585733651073235,0.4679291386682956,0.5926157282210134,0.9395833333333332,owner,4
183.0,0.5142600922642078,0.16926292017419362,0.0604166666666666,0.4073842717789866,0.5320708613317043,0.6414266348926765,0.8457792207792207,renter,4
183.0,0.37544738722610116,0.2262383135365688,0.0292207792207792,0.20672481555655395,0.3222703222703222,0.5276573548800864,0.9809160305343512,single_family,4
183.0,0.6198762013541332,0.22667307170388967,0.0190839694656488,0.46929344207071066,0.6685358255451713,0.7875229955303586,0.9588075880758808,multi_family,4
183.0,0.004676411419765571,0.017385359373787244,0.0,0.0,0.0,0.0,0.1659046374918354,units_other,4
