GEOID_Data,white,black,race_other,hisp,nhisp
14000US17031560700,0.6195002715915263,0.00027159152634437803,0.38022813688212925,0.6162411732753938,0.3837588267246062
14000US17031560800,0.6697383577423071,0.0,0.33026164225769294,0.6001316439032417,0.39986835609675825
14000US17031560900,0.7806822395253986,0.0001853911753800519,0.21913236929922136,0.4314052651093808,0.5685947348906192
14000US17031561000,0.8414326551202287,0.0,0.1585673448797713,0.4282831679838574,0.5717168320161425
14000US17031010300,0.5023829087921118,0.28907148726376336,0.20854560394412489,0.17387017255546425,0.8261298274445358
14000US17031010400,0.7889688249400479,0.10856769130150425,0.10246348375844778,0.07979071288423806,0.9202092871157619
14000US17031010600,0.5711887685029757,0.21699984739813827,0.211811384098886,0.15412788036014038,0.8458721196398596
14000US17031020100,0.3459214501510574,0.3421450151057402,0.3119335347432024,0.3152064451158107,0.6847935548841894
14000US17031280800,0.0996523754345307,0.880648899188876,0.019698725376593278,0.0776361529548088,0.9223638470451911
14000US17031420300,0.427115987460815,0.3542319749216301,0.21865203761755486,0.09561128526645768,0.9043887147335423
14000US17031100200,0.7244493090710084,0.03187850595156656,0.2436721849774251,0.24189355588999864,0.7581064441100014
14000US17031020200,0.48219025003492105,0.08883922335521721,0.42897052660986174,0.2598128230199749,0.7401871769800251
14000US17031130200,0.6245824983299934,0.012024048096192385,0.3633934535738143,0.3193052772211089,0.6806947227788911
14000US17031020400,0.47047387606318347,0.2172539489671932,0.31227217496962334,0.31251518833535846,0.6874848116646416
14000US17031080202,0.8882384246939862,0.020223523150612027,0.09153805215540181,0.10164981373070782,0.8983501862692922
14000US17031240200,0.6957482054113749,0.018221976808393152,0.2860298177802319,0.2109331860850359,0.7890668139149641
14000US17031611800,0.1467935871743487,0.6603206412825652,0.19288577154308617,0.33867735470941884,0.6613226452905812
14000US17031060200,0.8203839122486288,0.02102376599634369,0.1585923217550274,0.13391224862888482,0.8660877513711152
14000US17031221200,0.6737150292778139,0.1180871828236825,0.20819778789850357,0.22316200390370852,0.7768379960962914
14000US17031061200,0.8844868735083532,0.016229116945107397,0.09928400954653938,0.14988066825775656,0.8501193317422434
14000US17031030200,0.6880733944954128,0.029190992493744787,0.2827356130108424,0.23919933277731442,0.7608006672226856
14000US17031030300,0.49059561128526646,0.14681295715778475,0.3625914315569488,0.2831765935214211,0.7168234064785789
14000US17031030400,0.7102026049204052,0.05499276410998553,0.23480463096960927,0.23082489146164978,0.7691751085383502
14000US17031030900,0.7373769450619244,0.05239758653540807,0.2102254684026675,0.12448396316290886,0.8755160368370911
14000US17031031000,0.7939947780678851,0.015665796344647518,0.19033942558746736,0.23785900783289818,0.7621409921671018
14000US17031980000,,,,,
14000US17031600600,0.4312316236524012,0.0,0.5687683763475988,0.291734727213329,0.7082652727866711
14000US17031420600,0.03802281368821293,0.9429657794676806,0.019011406844106463,0.0042775665399239545,0.995722433460076
14000US17031110100,0.720096936126017,0.00813571057642375,0.2717673532975593,0.22485719231435,0.77514280768565
14000US17031031400,0.7815160113498176,0.04438589379813539,0.17409809485204703,0.10032428050263478,0.8996757194973652
14000US17031700402,0.23872073101085095,0.5902341519131925,0.1710451170759566,0.32467161621930324,0.6753283837806967
14000US17031030800,0.8102785782901056,0.04803073967339097,0.14169068203650337,0.15778097982708933,0.8422190201729106
14000US17031031100,0.7654215581643543,0.0672358591248666,0.1673425827107791,0.11739594450373532,0.8826040554962646
14000US17031540102,0.00176522506619594,0.9911738746690203,0.00706090026478376,0.00706090026478376,0.9929390997352162
14000US17031031300,0.5815945833909079,0.15393118695592095,0.2644742296531712,0.11192483073096587,0.8880751692690342
14000US17031031900,0.7752981916121585,0.10119276644863409,0.12350904193920739,0.05617545209696037,0.9438245479030396
14000US17031160501,0.5096826250672405,0.11646046261430877,0.3738569123184508,0.5,0.5
14000US17031381800,0.0815347721822542,0.8385291766586731,0.07993605115907274,0.027977617905675458,0.9720223820943246
14000US17031381900,0.01803921568627451,0.8831372549019608,0.0988235294117647,0.012549019607843137,0.9874509803921568
14000US17031390100,0.08459743290548424,0.808634772462077,0.10676779463243874,0.047841306884480746,0.9521586931155193
14000US17031390200,0.18230803771890436,0.6713066906151773,0.14638527166591828,0.03906600808262236,0.9609339919173776
14000US17031390300,0.12560553633217994,0.8636678200692042,0.010726643598615917,0.03460207612456748,0.9653979238754326
14000US17031390400,0.10394569367840475,0.8561731014000848,0.03988120492151039,0.014425116673737802,0.9855748833262622
14000US17031390500,0.3090178058587019,0.5738081562320505,0.11717403790924756,0.06318207926479034,0.9368179207352096
14000US17031390600,0.45720984759671746,0.43259085580304807,0.11019929660023446,0.027549824150058615,0.9724501758499414
14000US17031390700,0.274201809800239,0.559330715383302,0.16646747481645893,0.014854020829776335,0.9851459791702236
14000US17031440600,0.008952080042127435,0.9789362822538178,0.012111637704054766,0.018430753027909426,0.9815692469720906
14000US17031440900,0.004375497215592681,0.9956245027844073,0.0,0.0,1.0
14000US17031440700,0.008247422680412371,0.9917525773195877,0.0,0.0,1.0
14000US17031440800,0.03291278113000549,0.931980252331322,0.03510696653867252,0.029621503017004936,0.970378496982995
14000US17031630300,0.5278259195070287,0.02811476988253418,0.44405931061043713,0.9239360677835547,0.07606393221644521
14000US17031630500,0.504424778761062,0.00034704147145583897,0.49522817976748224,0.9758806177338192,0.02411938226618081
14000US17031630800,0.35309845863479083,0.015728216420257943,0.6311733249449513,0.9528153507392262,0.04718464926077383
14000US17031630900,0.4570796460176991,0.07831858407079646,0.4646017699115044,0.8241150442477876,0.17588495575221239
14000US17031640100,0.5389177168272795,0.008895478131949592,0.45218680504077097,0.8391401037805782,0.1608598962194218
14000US17031640300,0.5407947019867549,0.034172185430463575,0.4250331125827815,0.6166887417218543,0.3833112582781457
14000US17031750100,0.07091849298202413,0.9103669047032751,0.018714602314700814,0.013789706968726915,0.986210293031273
14000US17031750200,0.3392857142857143,0.6102941176470589,0.05042016806722689,0.09033613445378151,0.9096638655462185
14000US17031750300,0.9166666666666666,0.05491551459293395,0.028417818740399385,0.030721966205837174,0.9692780337941628
14000US17031750400,0.6553147574819401,0.2579979360165119,0.08668730650154799,0.0935672514619883,0.9064327485380117
14000US17031750500,0.2544524441076165,0.6858658582796514,0.05968169761273209,0.01799924213717317,0.9820007578628268
14000US17031282700,0.3525274725274725,0.36,0.2874725274725275,0.23076923076923078,0.7692307692307693
14000US17031282800,0.41055900621118013,0.10186335403726708,0.48757763975155277,0.4391304347826087,0.5608695652173913
14000US17031400300,0.03633360858794385,0.9587118084227911,0.00495458298926507,0.01486374896779521,0.9851362510322048
14000US17031400500,0.01192504258943782,0.9880749574105622,0.0,0.022572402044293016,0.977427597955707
14000US17031400800,0.015434606011372868,0.9833468724614135,0.0012185215272136475,0.012591389114541024,0.987408610885459
14000US17031410100,0.39373297002724794,0.410535876475931,0.19573115349682108,0.06857402361489555,0.9314259763851045
14000US17031410500,0.4047042545831892,0.38256658595641646,0.21272915946039433,0.06675890695261155,0.9332410930473884
14000US17031410600,0.5180400890868597,0.2026726057906459,0.27928730512249444,0.11625835189309577,0.8837416481069043
14000US17031460100,0.09789156626506024,0.7804969879518072,0.12161144578313253,0.14796686746987953,0.8520331325301205
14000US17031450300,0.008083832335329342,0.9529940119760479,0.038922155688622756,0.0,1.0
14000US17031460200,0.39621791985592075,0.2796037820801441,0.32417829806393517,0.694732102656461,0.30526789734353893
14000US17031640400,0.7738678973175657,0.02942024805307182,0.19671185462936255,0.417940582636285,0.582059417363715
14000US17031640500,0.733664596273292,0.011925465838509317,0.25440993788819877,0.4862111801242236,0.5137888198757764
14000US17031640600,0.5692875259395895,0.014295596034124971,0.41641687802628546,0.5861194373991239,0.4138805626008762
14000US17031640700,0.5594686438059931,0.0074142724745134385,0.43311708371949337,0.7361754711152302,0.26382452888476987
14000US17031640800,0.6141374837872893,0.022697795071335927,0.3631647211413748,0.7561608300907912,0.2438391699092088
14000US17031650100,0.4897469458987784,0.008289703315881327,0.5019633507853403,0.8723821989528796,0.12761780104712042
14000US17031650200,0.6035217267821642,0.006390230048281738,0.3900880431695541,0.7899744390798069,0.21002556092019312
14000US17031750600,0.018617699566437135,0.9102269829125224,0.07115531752104055,0.03340984442744198,0.966590155572558
14000US17031283100,0.2721476510067114,0.24798657718120806,0.4798657718120805,0.1708053691275168,0.8291946308724832
14000US17031283800,0.32439824945295404,0.5648249452954048,0.11077680525164114,0.04349015317286652,0.9565098468271335
14000US17031410700,0.516380655226209,0.2078783151326053,0.27574102964118563,0.0748829953198128,0.9251170046801872
14000US17031410800,0.49638802889576883,0.16374269005847952,0.33986928104575165,0.07430340557275542,0.9256965944272446
14000US17031410900,0.5993580391012547,0.2255617157864021,0.17508024511234316,0.050773271082579514,0.9492267289174204
14000US17031411000,0.4055065490510559,0.38893344025661586,0.20556001069232827,0.04170008019246191,0.958299919807538
14000US17031411100,0.6378311258278145,0.03766556291390728,0.32450331125827814,0.048841059602649006,0.9511589403973509
