GEOID_Data,married_couple_family,family_other,nonfamily,white_married_couple_family,white_family_other,white_nonfamily,black_married_couple_family,black_family_other,black_nonfamily,other_married_couple_family,other_family_other,other_nonfamily,nhisp_white_married_couple_family,nhisp_white_family_other,nhisp_white_nonfamily,hisp_married_couple_family,hisp_family_other,hisp_nonfamily,nhisp_married_couple_family,nhisp_family_other,nhisp_nonfamily
14000US17031560400,0.6208333333333333,0.19166666666666668,0.1875,0.6299694189602446,0.1529051987767584,0.21712538226299694,,,,0.6013071895424836,0.27450980392156865,0.12418300653594772,0.6589595375722543,0.08092485549132948,0.26011560693641617,0.6103448275862069,0.23448275862068965,0.15517241379310345,0.6368421052631579,0.12631578947368421,0.23684210526315788
14000US17031710700,0.15601783060921248,0.3387815750371471,0.5052005943536404,,,,0.16266460108443068,0.35243996901626645,0.48489542989930284,0.0,0.01818181818181818,0.9818181818181818,,,,0.0,0.0,1.0,0.15718562874251496,0.3413173652694611,0.5014970059880239
14000US17031550100,0.3452337136547663,0.2230401177769599,0.43172616856827384,0.3398152649489548,0.15313563441905687,0.5070491006319884,0.0,0.6586538461538461,0.34134615384615385,0.5287610619469026,0.3407079646017699,0.13053097345132744,0.23671497584541062,0.12146307798481712,0.6418219461697723,0.5737704918032787,0.26036644165863065,0.16586306653809066,0.20416666666666666,0.2,0.5958333333333333
14000US17031283200,0.1913499344692005,0.2621231979030144,0.546526867627785,0.2984126984126984,0.12380952380952381,0.5777777777777777,0.04456824512534819,0.43454038997214484,0.520891364902507,0.4044943820224719,0.056179775280898875,0.5393258426966292,0.29924242424242425,0.14772727272727273,0.553030303030303,0.37037037037037035,0.0,0.6296296296296297,0.17008797653958943,0.2932551319648094,0.5366568914956011
14000US17031100500,0.5368782161234992,0.09476843910806175,0.3683533447684391,0.5366346639717029,0.09802930773117736,0.36533602829711975,,,,0.5382436260623229,0.0764872521246459,0.38526912181303113,0.5312993161493951,0.1020515518148343,0.36664913203577065,0.45041322314049587,0.1115702479338843,0.4380165289256198,0.5468899521531101,0.09282296650717703,0.36028708133971293
14000US17031280900,0.3188010899182561,0.44686648501362397,0.23433242506811988,0.40816326530612246,0.2857142857142857,0.30612244897959184,0.2608695652173913,0.5016722408026756,0.23745819397993312,1.0,0.0,0.0,0.8,0.0,0.2,0.0,0.5833333333333334,0.4166666666666667,0.34110787172011664,0.43731778425655976,0.22157434402332363
14000US17031301600,0.49573863636363635,0.20383522727272727,0.30042613636363635,0.4240631163708087,0.1913214990138067,0.38461538461538464,0.0,0.7209302325581395,0.27906976744186046,0.5629370629370629,0.1853146853146853,0.2517482517482518,0.0,0.375,0.625,0.5124340617935192,0.1838733986435569,0.3036925395629239,0.2222222222222222,0.5308641975308642,0.24691358024691357
14000US17031490600,0.23774954627949182,0.3502722323049002,0.41197822141560797,0.5471698113207547,0.4528301886792453,0.0,0.20481927710843373,0.3393574297188755,0.45582329317269077,,,,0.5471698113207547,0.4528301886792453,0.0,,,,0.23774954627949182,0.3502722323049002,0.41197822141560797
14000US17031490700,0.21047008547008547,0.4561965811965812,0.3333333333333333,,,,0.21436343852013057,0.4602829162132753,0.3253536452665941,0.0,0.23529411764705882,0.7647058823529411,,,,,,,0.21047008547008547,0.4561965811965812,0.3333333333333333
14000US17031490800,0.20461783439490447,0.35509554140127386,0.44028662420382164,0.0,0.0,1.0,0.21292460646230324,0.36951118475559236,0.4175642087821044,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.20461783439490447,0.35509554140127386,0.44028662420382164
14000US17031491000,0.17266187050359713,0.4226618705035971,0.40467625899280574,1.0,0.0,0.0,0.17412451361867703,0.4153696498054475,0.41050583657587547,0.0,0.6056338028169014,0.39436619718309857,,,,0.29545454545454547,0.7045454545454546,0.0,0.16760299625468164,0.4110486891385768,0.42134831460674155
14000US17031491100,0.2247774480712166,0.45845697329376855,0.3167655786350148,0.0,1.0,0.0,0.2191265060240964,0.45933734939759036,0.32153614457831325,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20229007633587787,0.4717557251908397,0.32595419847328244
14000US17031530200,0.23857142857142857,0.3707142857142857,0.39071428571428574,0.0,0.0,1.0,0.22231075697211156,0.3713147410358566,0.4063745019920319,0.5092592592592593,0.49074074074074076,0.0,0.0,0.0,1.0,0.32051282051282054,0.6794871794871795,0.0,0.23373676248108927,0.3524962178517398,0.41376701966717094
14000US17031530300,0.19793681495809157,0.34945196647324306,0.4526112185686654,0.0,0.0,1.0,0.2111416781292985,0.37276478679504815,0.4160935350756534,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.19793681495809157,0.34945196647324306,0.4526112185686654
14000US17031530400,0.4019975031210986,0.3470661672908864,0.250936329588015,0.625,0.0,0.375,0.37276478679504815,0.38239339752407153,0.24484181568088034,0.8076923076923077,0.0,0.19230769230769232,0.8333333333333334,0.0,0.16666666666666666,0.5862068965517241,0.0,0.41379310344827586,0.3950777202072539,0.3601036269430052,0.24481865284974094
14000US17031530600,0.17333333333333334,0.4711111111111111,0.35555555555555557,0.0,0.0,1.0,0.18439716312056736,0.45390070921985815,0.3617021276595745,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.17488789237668162,0.4663677130044843,0.35874439461883406
14000US17031560100,0.407202216066482,0.19667590027700832,0.3961218836565097,0.3588235294117647,0.08823529411764706,0.5529411764705883,0.1,0.4,0.5,0.6528925619834711,0.23140495867768596,0.11570247933884298,0.17073170731707318,0.0,0.8292682926829268,0.5154185022026432,0.1894273127753304,0.29515418502202645,0.22388059701492538,0.208955223880597,0.5671641791044776
14000US17031670200,0.0,0.5,0.5,,,,0.0,0.5140449438202247,0.4859550561797753,0.0,0.0,1.0,,,,,,,0.0,0.5,0.5
14000US17031670300,0.20535714285714285,0.296875,0.49776785714285715,0.6428571428571429,0.0,0.35714285714285715,0.12534818941504178,0.34540389972144847,0.5292479108635098,0.425531914893617,0.19148936170212766,0.3829787234042553,1.0,0.0,0.0,0.5384615384615384,0.17307692307692307,0.28846153846153844,0.16161616161616163,0.31313131313131315,0.5252525252525253
14000US17031670400,0.14357262103505844,0.4590984974958264,0.3973288814691152,0.34782608695652173,0.6521739130434783,0.0,0.13221601489757914,0.4245810055865922,0.44320297951582865,0.1794871794871795,0.8205128205128205,0.0,,,,0.24193548387096775,0.7580645161290323,0.0,0.13221601489757914,0.4245810055865922,0.44320297951582865
14000US17031661100,0.5607329842931937,0.2806282722513089,0.1586387434554974,0.5009416195856874,0.2824858757062147,0.21657250470809794,0.3755868544600939,0.38810641627543035,0.23630672926447574,0.7635135135135135,0.1864864864864865,0.05,0.23756906077348067,0.27071823204419887,0.49171270718232046,0.7084942084942085,0.2306949806949807,0.060810810810810814,0.38558352402745993,0.33981693363844395,0.2745995423340961
14000US17031670100,0.23255813953488372,0.29534883720930233,0.4720930232558139,0.25675675675675674,0.10810810810810811,0.6351351351351351,0.14193548387096774,0.3548387096774194,0.5032258064516129,0.8043478260869565,0.1956521739130435,0.0,0.0,0.0,1.0,0.7671232876712328,0.2328767123287671,0.0,0.12324929971988796,0.3081232492997199,0.5686274509803921
14000US17031670600,0.3095890410958904,0.336986301369863,0.35342465753424657,1.0,0.0,0.0,0.20504731861198738,0.38801261829652994,0.4069400630914827,1.0,0.0,0.0,,,,0.8135593220338984,0.0,0.1864406779661017,0.21241830065359477,0.4019607843137255,0.38562091503267976
14000US17031670700,0.2225705329153605,0.46394984326018807,0.31347962382445144,1.0,0.0,0.0,0.0821917808219178,0.6757990867579908,0.2420091324200913,0.4125,0.0,0.5875,,,,0.53,0.0,0.47,0.0821917808219178,0.6757990867579908,0.2420091324200913
14000US17031670800,0.0847457627118644,0.3686440677966102,0.5466101694915254,,,,0.08565310492505353,0.3618843683083512,0.5524625267665952,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.08565310492505353,0.3618843683083512,0.5524625267665952
14000US17031670900,0.14260249554367202,0.27807486631016043,0.5793226381461676,0.4727272727272727,0.5272727272727272,0.0,0.10975609756097561,0.22967479674796748,0.6605691056910569,0.0,1.0,0.0,,,,0.4727272727272727,0.5272727272727272,0.0,0.1067193675889328,0.2509881422924901,0.642292490118577
14000US17031260900,0.1712846347607053,0.48866498740554154,0.34005037783375314,,,,0.17616580310880828,0.5025906735751295,0.32124352331606215,0.0,0.0,1.0,,,,0.0,0.0,1.0,0.17616580310880828,0.5025906735751295,0.32124352331606215
14000US17031261000,0.12393162393162394,0.4754273504273504,0.40064102564102566,1.0,0.0,0.0,0.10869565217391304,0.483695652173913,0.4076086956521739,,,,,,,1.0,0.0,0.0,0.10869565217391304,0.483695652173913,0.4076086956521739
