GEOID_Data,one_or_less,more_than_one,white_one_or_less,white_more_than_one,black_one_or_less,black_more_than_one,other_one_or_less,other_more_than_one,nhisp_white_one_or_less,nhisp_white_more_than_one,hisp_one_or_less,hisp_more_than_one,nhisp_one_or_less,nhisp_more_than_one
14000US17031081402,0.9695966285370259,0.030403371462974112,0.9934036939313984,0.006596306068601583,1.0,0.0,0.9055982436882547,0.09440175631174534,0.992867332382311,0.007132667617689016,1.0,0.0,0.966819973718791,0.03318002628120893
14000US17031080201,0.973145197997269,0.026854802002730997,1.0,0.0,1.0,0.0,0.694300518134715,0.30569948186528495,1.0,0.0,1.0,0.0,0.9729605866177818,0.027039413382218148
14000US17031760802,0.9842584921292461,0.015741507870753936,0.9862660944206009,0.013733905579399141,0.0,1.0,1.0,0.0,0.9852670349907919,0.014732965009208104,1.0,0.0,0.9827115559599636,0.017288444040036398
14000US17031140601,0.9550827423167849,0.04491725768321513,0.9539748953974896,0.04602510460251046,1.0,0.0,0.9483870967741935,0.05161290322580645,0.9448621553884712,0.05513784461152882,0.9477911646586346,0.05220883534136546,0.9581239530988275,0.04187604690117253
14000US17031070102,0.9844632768361582,0.015536723163841809,0.9805996472663139,0.019400352733686066,1.0,0.0,1.0,0.0,0.9797172710510141,0.020282728948985862,1.0,0.0,0.9826407154129405,0.017359284587059442
14000US17031210502,0.9930025445292621,0.006997455470737914,1.0,0.0,1.0,0.0,0.9830769230769231,0.016923076923076923,1.0,0.0,0.9860228716645489,0.01397712833545108,1.0,0.0
14000US17031040100,0.9922651933701657,0.0077348066298342545,0.99,0.01,1.0,0.0,1.0,0.0,1.0,0.0,0.9351851851851852,0.06481481481481481,1.0,0.0
14000US17031040300,0.9546666666666667,0.04533333333333334,1.0,0.0,1.0,0.0,0.8896103896103896,0.11038961038961038,1.0,0.0,0.8137254901960784,0.18627450980392157,0.9687194525904204,0.03128054740957967
14000US17031611600,0.936,0.064,1.0,0.0,0.9009287925696594,0.09907120743034056,1.0,0.0,1.0,0.0,1.0,0.0,0.9039039039039038,0.0960960960960961
14000US17031340400,0.9839486356340289,0.016051364365971106,1.0,0.0,1.0,0.0,0.974937343358396,0.02506265664160401,1.0,0.0,1.0,0.0,0.9826689774696707,0.01733102253032929
14000US17031430700,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0
14000US17031191000,0.927461139896373,0.07253886010362694,0.8832335329341318,0.11676646706586827,1.0,0.0,0.9566326530612245,0.04336734693877551,1.0,0.0,0.9101123595505618,0.0898876404494382,1.0,0.0
14000US17031560400,0.9229166666666667,0.07708333333333334,0.9051987767584098,0.09480122324159021,,,0.9607843137254902,0.0392156862745098,1.0,0.0,0.8724137931034482,0.12758620689655173,1.0,0.0
14000US17031710700,0.9710252600297177,0.02897473997028232,,,0.9697908597986057,0.030209140201394268,1.0,0.0,,,1.0,0.0,0.9708083832335329,0.029191616766467067
14000US17031550100,0.9893264630106735,0.010673536989326464,0.9859017987360233,0.014098201263976665,1.0,0.0,1.0,0.0,1.0,0.0,0.9720347155255545,0.027965284474445518,1.0,0.0
14000US17031283200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031100500,0.9914236706689536,0.008576329331046312,0.9914098029307731,0.008590197069226882,,,0.9915014164305949,0.0084985835694051,0.99105733824303,0.008942661756970016,1.0,0.0,0.9904306220095693,0.009569377990430622
14000US17031280900,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031301600,0.9261363636363636,0.07386363636363637,0.9743589743589743,0.02564102564102564,1.0,0.0,0.8939393939393939,0.10606060606060606,1.0,0.0,0.921627731725697,0.07837226827430294,1.0,0.0
14000US17031490600,0.9709618874773139,0.029038112522686024,1.0,0.0,0.9678714859437751,0.0321285140562249,,,1.0,0.0,,,0.9709618874773139,0.029038112522686024
14000US17031490700,0.9914529914529915,0.008547008547008548,,,0.9956474428726877,0.004352557127312296,0.7647058823529411,0.23529411764705882,,,,,0.9914529914529915,0.008547008547008548
14000US17031490800,0.9713375796178344,0.028662420382165606,1.0,0.0,0.9701739850869926,0.029826014913007456,1.0,0.0,1.0,0.0,,,0.9713375796178344,0.028662420382165606
14000US17031491000,0.9910071942446043,0.008992805755395683,1.0,0.0,0.9902723735408561,0.009727626459143969,1.0,0.0,,,1.0,0.0,0.9906367041198502,0.009363295880149813
14000US17031491100,0.9955489614243324,0.004451038575667656,1.0,0.0,0.9954819277108434,0.004518072289156626,1.0,0.0,1.0,0.0,1.0,0.0,0.9954198473282443,0.004580152671755725
14000US17031530200,0.9542857142857143,0.045714285714285714,1.0,0.0,0.949003984063745,0.05099601593625498,1.0,0.0,1.0,0.0,1.0,0.0,0.9515885022692889,0.048411497730711045
14000US17031530300,0.9871050934880722,0.012894906511927788,1.0,0.0,0.9862448418156808,0.013755158184319119,1.0,0.0,1.0,0.0,,,0.9871050934880722,0.012894906511927788
14000US17031530400,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031530600,0.9433333333333334,0.056666666666666664,1.0,0.0,0.9397163120567376,0.06028368794326241,1.0,0.0,1.0,0.0,1.0,0.0,0.9428251121076233,0.05717488789237668
14000US17031560100,0.9584487534626038,0.04155124653739612,0.9117647058823529,0.08823529411764706,1.0,0.0,1.0,0.0,1.0,0.0,0.933920704845815,0.06607929515418502,1.0,0.0
14000US17031670200,1.0,0.0,,,1.0,0.0,1.0,0.0,,,,,1.0,0.0
14000US17031670300,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031670400,0.9549248747913188,0.045075125208681135,1.0,0.0,0.9832402234636871,0.01675977653631285,0.5384615384615384,0.46153846153846156,,,0.7096774193548387,0.2903225806451613,0.9832402234636871,0.01675977653631285
14000US17031661100,0.9392670157068063,0.060732984293193716,0.9472693032015066,0.05273069679849341,0.9514866979655712,0.048513302034428794,0.922972972972973,0.07702702702702703,1.0,0.0,0.8986486486486487,0.10135135135135136,0.9874141876430206,0.012585812356979404
14000US17031670100,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031670600,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0
14000US17031670700,0.9373040752351097,0.06269592476489028,0.0,1.0,1.0,0.0,1.0,0.0,,,0.8,0.2,1.0,0.0
14000US17031670800,0.9597457627118644,0.04025423728813559,,,0.9593147751605996,0.04068522483940043,1.0,0.0,,,1.0,0.0,0.9593147751605996,0.04068522483940043
14000US17031670900,0.9180035650623886,0.08199643493761141,1.0,0.0,0.9065040650406504,0.09349593495934959,1.0,0.0,,,1.0,0.0,0.9090909090909091,0.09090909090909091
14000US17031260900,0.9848866498740554,0.015113350125944584,,,0.9844559585492227,0.015544041450777202,1.0,0.0,,,1.0,0.0,0.9844559585492227,0.015544041450777202
14000US17031261000,0.9668803418803419,0.03311965811965812,1.0,0.0,0.966304347826087,0.03369565217391304,,,,,1.0,0.0,0.966304347826087,0.03369565217391304
14000US17031281900,0.9543031226199543,0.0456968773800457,0.9678790741615494,0.03212092583845064,1.0,0.0,0.9334521687462864,0.06654783125371361,0.9658119658119658,0.03418803418803419,1.0,0.0,0.9505086609843277,0.04949133901567226
14000US17031310200,0.9445945945945946,0.05540540540540541,0.9722814498933902,0.02771855010660981,1.0,0.0,0.8803418803418803,0.11965811965811966,0.956081081081081,0.04391891891891892,0.978021978021978,0.02197802197802198,0.9250535331905781,0.07494646680942184
14000US17031310300,0.9156626506024096,0.08433734939759036,0.9163763066202091,0.08362369337979095,0.6857142857142857,0.3142857142857143,0.9341176470588235,0.06588235294117648,1.0,0.0,0.8874458874458875,0.11255411255411256,0.9614035087719298,0.03859649122807018
14000US17031310400,0.9448160535117057,0.05518394648829431,1.0,0.0,,,0.9142857142857143,0.08571428571428572,1.0,0.0,0.9043478260869565,0.09565217391304348,1.0,0.0
14000US17031310500,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031491200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031491300,0.9568567026194145,0.04314329738058552,,,0.9568567026194145,0.04314329738058552,,,,,,,0.9568567026194145,0.04314329738058552
14000US17031491400,0.9318777292576419,0.06812227074235808,1.0,0.0,0.927710843373494,0.07228915662650602,1.0,0.0,1.0,0.0,1.0,0.0,0.9309734513274336,0.06902654867256637
14000US17031500100,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031500200,0.9561952440550688,0.04380475594493116,1.0,0.0,0.9540078843626807,0.045992115637319315,1.0,0.0,1.0,0.0,,,0.9561952440550688,0.04380475594493116
14000US17031500300,0.9922651933701657,0.0077348066298342545,0.9851063829787234,0.014893617021276596,1.0,0.0,1.0,0.0,1.0,0.0,0.9517241379310345,0.04827586206896552,1.0,0.0
14000US17031560200,0.9555160142348754,0.04448398576512456,0.8421052631578947,0.15789473684210525,0.9644808743169399,0.03551912568306011,1.0,0.0,1.0,0.0,0.9205298013245033,0.07947019867549669,0.9683698296836983,0.031630170316301706
14000US17031560300,0.9685114503816794,0.03148854961832061,0.952449567723343,0.04755043227665706,1.0,0.0,1.0,0.0,1.0,0.0,0.9376181474480151,0.062381852551984876,1.0,0.0
14000US17031560700,0.9504573170731707,0.04954268292682927,0.9700332963374029,0.029966703662597113,,,0.9075425790754258,0.09245742092457421,0.9580093312597201,0.041990668740279936,0.941358024691358,0.05864197530864197,0.9593373493975904,0.04066265060240964
14000US17031560800,0.9865470852017937,0.013452914798206279,0.9832506203473945,0.016749379652605458,,,1.0,0.0,1.0,0.0,0.969248291571754,0.030751708428246014,1.0,0.0
14000US17031560900,0.9725806451612903,0.027419354838709678,0.9684990735021618,0.03150092649783817,,,1.0,0.0,0.9719909159727479,0.028009084027252083,0.971252566735113,0.028747433264887063,0.9730517115804806,0.026948288419519302
14000US17031561000,0.9636761487964989,0.036323851203501095,0.9736070381231672,0.026392961876832845,,,0.8786610878661087,0.12133891213389121,1.0,0.0,0.8746223564954683,0.12537764350453173,1.0,0.0
14000US17031010300,0.9332220367278798,0.0667779632721202,0.9908571428571429,0.009142857142857144,0.9750692520775623,0.024930747922437674,0.6826003824091779,0.3173996175908222,0.9898283534647171,0.010171646535282899,0.6548856548856549,0.34511434511434513,0.9864757358790772,0.013524264120922832
14000US17031010400,0.9739429695181907,0.026057030481809244,1.0,0.0,0.7782426778242678,0.2217573221757322,1.0,0.0,1.0,0.0,1.0,0.0,0.9711799891245242,0.028820010875475803
14000US17031010600,0.9705176551251286,0.029482344874871443,1.0,0.0,1.0,0.0,0.8365019011406845,0.1634980988593156,1.0,0.0,0.7225806451612903,0.27741935483870966,1.0,0.0
14000US17031020100,0.9507389162561576,0.04926108374384237,0.9675925925925926,0.032407407407407406,0.9034608378870674,0.0965391621129326,0.9859484777517564,0.01405152224824356,1.0,0.0,0.9490291262135923,0.050970873786407765,0.9513201320132013,0.04867986798679868
14000US17031280800,0.9224598930481284,0.07754010695187166,1.0,0.0,0.9010238907849829,0.09897610921501707,1.0,0.0,1.0,0.0,1.0,0.0,0.9164265129682997,0.08357348703170028
14000US17031420300,0.982274741506647,0.01772525849335303,1.0,0.0,0.9840909090909091,0.015909090909090907,0.945054945054945,0.054945054945054944,1.0,0.0,1.0,0.0,0.9818731117824774,0.01812688821752266
14000US17031100200,0.9643979057591623,0.0356020942408377,1.0,0.0,1.0,0.0,0.6927710843373494,0.3072289156626506,1.0,0.0,0.7913486005089059,0.20865139949109415,0.9919093851132686,0.008090614886731391
14000US17031020200,0.9548355424644085,0.045164457535591555,1.0,0.0,1.0,0.0,0.8836915297092288,0.11630847029077118,1.0,0.0,0.7845433255269321,0.2154566744730679,1.0,0.0
14000US17031130200,0.9874125874125874,0.012587412587412588,0.9861431870669746,0.013856812933025405,,,0.9893617021276596,0.010638297872340425,0.9844155844155844,0.015584415584415584,0.9887640449438202,0.011235955056179775,0.9866071428571429,0.013392857142857142
14000US17031020400,0.9584795321637427,0.04152046783625731,0.9732142857142857,0.026785714285714284,0.9710610932475884,0.028938906752411574,0.9244532803180915,0.07554671968190854,1.0,0.0,0.9405940594059405,0.0594059405940594,0.9640122511485452,0.03598774885145482
14000US17031080202,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031240200,0.9677018633540373,0.03229813664596273,0.9579967689822294,0.0420032310177706,1.0,0.0,1.0,0.0,0.9648506151142355,0.0351493848857645,0.9591836734693877,0.04081632653061224,0.9696048632218845,0.030395136778115502
14000US17031611800,0.9833836858006042,0.01661631419939577,0.8764044943820225,0.12359550561797752,1.0,0.0,1.0,0.0,,,0.9438775510204082,0.05612244897959184,1.0,0.0
14000US17031060200,0.96094459582198,0.03905540417801998,0.982010582010582,0.01798941798941799,1.0,0.0,0.7886178861788617,0.21138211382113822,0.9810901001112347,0.018909899888765295,0.7450980392156863,0.2549019607843137,0.982982982982983,0.01701701701701702
14000US17031221200,0.9910277324632952,0.00897226753670473,1.0,0.0,1.0,0.0,0.9539748953974896,0.04602510460251046,1.0,0.0,1.0,0.0,0.9888097660223805,0.011190233977619531
14000US17031061200,0.9926918392204629,0.007308160779537149,0.9914893617021276,0.00851063829787234,1.0,0.0,1.0,0.0,0.990625,0.009375,1.0,0.0,0.9915373765867419,0.00846262341325811
14000US17031030200,0.9941176470588236,0.0058823529411764705,0.9925705794947994,0.007429420505200594,1.0,0.0,1.0,0.0,0.9921465968586387,0.007853403141361256,1.0,0.0,0.9930167597765364,0.006983240223463687
14000US17031030300,0.9095780308104487,0.09042196918955124,0.9285714285714286,0.07142857142857142,0.6111111111111112,0.3888888888888889,0.9397363465160076,0.060263653483992465,1.0,0.0,0.8168168168168168,0.1831831831831832,0.9362068965517242,0.06379310344827586
14000US17031030400,0.9665369649805448,0.03346303501945525,0.9559877175025588,0.044012282497441144,1.0,0.0,1.0,0.0,0.9493521790341578,0.050647820965842166,1.0,0.0,0.9591254752851711,0.0408745247148289
14000US17031030900,0.9939353099730458,0.006064690026954178,0.9923534409515717,0.0076465590484282074,1.0,0.0,1.0,0.0,0.9919571045576407,0.00804289544235925,1.0,0.0,0.9934354485776805,0.006564551422319475
14000US17031031000,0.9873908826382153,0.012609117361784675,1.0,0.0,1.0,0.0,0.9139072847682119,0.08609271523178808,1.0,0.0,0.9047619047619048,0.09523809523809523,1.0,0.0
14000US17031980000,,,,,,,,,,,,,,
14000US17031600600,0.9882154882154882,0.011784511784511785,1.0,0.0,,,0.9733333333333334,0.02666666666666667,1.0,0.0,1.0,0.0,0.9847494553376906,0.015250544662309368
14000US17031420600,0.9657020364415863,0.03429796355841372,1.0,0.0,0.9624413145539906,0.03755868544600939,1.0,0.0,1.0,0.0,1.0,0.0,0.9653679653679653,0.03463203463203463
14000US17031110100,0.9644304367402071,0.03556956325979289,0.9719451371571073,0.02805486284289277,1.0,0.0,0.9432387312186978,0.05676126878130217,1.0,0.0,0.8557692307692307,0.14423076923076922,0.9821896280775275,0.0178103719224725
14000US17031031400,0.9903753609239654,0.009624639076034648,0.9949431099873578,0.0050568900126422255,1.0,0.0,0.967391304347826,0.03260869565217391,0.994750656167979,0.005249343832020997,1.0,0.0,0.9897993879632778,0.010200612036722203
14000US17031700402,0.943650126156434,0.056349873843566024,0.8023715415019763,0.1976284584980237,1.0,0.0,0.89375,0.10625,1.0,0.0,0.7563636363636363,0.24363636363636362,1.0,0.0
14000US17031030800,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031031100,0.9915966386554622,0.008403361344537815,1.0,0.0,0.8826530612244898,0.11734693877551021,1.0,0.0,1.0,0.0,1.0,0.0,0.9909980430528376,0.009001956947162427
14000US17031540102,0.9710610932475884,0.028938906752411574,,,0.9704918032786886,0.029508196721311476,1.0,0.0,,,1.0,0.0,0.9704918032786886,0.029508196721311476
14000US17031031300,0.9729245916312375,0.027075408368762585,0.9696202531645569,0.030379746835443037,1.0,0.0,0.9660238751147842,0.03397612488521579,0.967382328654005,0.032617671345995046,0.9894736842105263,0.010526315789473684,0.970956434651978,0.02904356534802203
14000US17031031900,0.9948032665181886,0.005196733481811433,0.9932432432432432,0.006756756756756757,1.0,0.0,1.0,0.0,0.9931372549019608,0.006862745098039216,1.0,0.0,0.9947049924357034,0.00529500756429652
14000US17031160501,0.927437641723356,0.07256235827664399,0.9465753424657535,0.05342465753424658,1.0,0.0,0.8866799204771372,0.11332007952286283,0.9415322580645161,0.05846774193548387,0.8898756660746003,0.11012433392539965,0.9552631578947368,0.04473684210526316
14000US17031381800,0.9823129251700681,0.017687074829931974,0.38095238095238093,0.6190476190476191,1.0,0.0,1.0,0.0,0.38095238095238093,0.6190476190476191,1.0,0.0,0.9821673525377229,0.01783264746227709
14000US17031381900,0.9871086556169429,0.01289134438305709,1.0,0.0,0.9861932938856016,0.013806706114398421,1.0,0.0,1.0,0.0,1.0,0.0,0.9869646182495344,0.01303538175046555
14000US17031390100,0.990450204638472,0.009549795361527967,1.0,0.0,0.9876106194690265,0.012389380530973451,1.0,0.0,1.0,0.0,1.0,0.0,0.9900142653352354,0.009985734664764621
14000US17031390200,0.9706840390879479,0.029315960912052116,1.0,0.0,0.9574132492113565,0.04258675078864353,1.0,0.0,1.0,0.0,1.0,0.0,0.9676258992805755,0.03237410071942446
14000US17031390300,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031390400,0.9687943262411347,0.031205673758865248,1.0,0.0,0.9640816326530612,0.035918367346938776,1.0,0.0,1.0,0.0,1.0,0.0,0.9680464778503994,0.03195352214960058
14000US17031390500,0.9942857142857143,0.005714285714285714,1.0,0.0,0.9904030710172744,0.009596928982725527,1.0,0.0,1.0,0.0,1.0,0.0,0.9939246658566221,0.006075334143377886
14000US17031390600,0.991715976331361,0.008284023668639054,1.0,0.0,0.984375,0.015625,1.0,0.0,1.0,0.0,1.0,0.0,0.9915662650602409,0.008433734939759036
14000US17031390700,0.9701110162254484,0.029888983774551667,1.0,0.0,1.0,0.0,0.8418674698795181,0.15813253012048192,1.0,0.0,1.0,0.0,0.9693520140105079,0.03064798598949212
14000US17031440600,1.0,0.0,,,1.0,0.0,1.0,0.0,,,,,1.0,0.0
14000US17031440900,1.0,0.0,,,1.0,0.0,,,,,,,1.0,0.0
14000US17031440700,0.9761092150170648,0.023890784982935155,1.0,0.0,0.975609756097561,0.024390243902439025,,,1.0,0.0,,,0.9761092150170648,0.023890784982935155
14000US17031440800,0.9712556732223904,0.028744326777609682,1.0,0.0,0.968013468013468,0.03198653198653199,1.0,0.0,1.0,0.0,1.0,0.0,0.970679012345679,0.029320987654320986
14000US17031630300,0.9755415793151643,0.02445842068483578,0.9831804281345565,0.016819571865443424,1.0,0.0,0.9663865546218487,0.03361344537815126,1.0,0.0,0.9731389102072141,0.02686108979278588,1.0,0.0
14000US17031630500,0.9246105919003115,0.07538940809968847,0.9838909541511772,0.0161090458488228,,,0.8646616541353384,0.13533834586466165,1.0,0.0,0.9194407456724367,0.08055925432756325,1.0,0.0
14000US17031630800,0.8862449216482878,0.11375507835171213,0.8634294385432474,0.13657056145675264,1.0,0.0,0.8933601609657947,0.10663983903420524,1.0,0.0,0.8713910761154856,0.12860892388451445,1.0,0.0
14000US17031630900,0.9350828729281768,0.0649171270718232,0.9698275862068966,0.03017241379310345,1.0,0.0,0.8588007736943907,0.14119922630560927,1.0,0.0,0.905241935483871,0.09475806451612903,1.0,0.0
14000US17031640100,0.8592750533049041,0.14072494669509594,0.9596273291925466,0.040372670807453416,1.0,0.0,0.6187050359712231,0.381294964028777,1.0,0.0,0.7864077669902912,0.21359223300970873,1.0,0.0
14000US17031640300,0.9776240846216436,0.022375915378356388,0.9646756583172769,0.035324341682723186,1.0,0.0,1.0,0.0,1.0,0.0,0.9526678141135972,0.047332185886402756,1.0,0.0
14000US17031750100,0.9739130434782609,0.02608695652173913,0.3125,0.6875,0.9881118881118881,0.011888111888111888,1.0,0.0,0.3125,0.6875,1.0,0.0,0.9733242134062927,0.02667578659370725
14000US17031750200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031750300,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031750400,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031750500,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031282700,0.922093023255814,0.07790697674418605,0.9678456591639871,0.03215434083601286,0.8052434456928839,0.1947565543071161,0.9822695035460993,0.01773049645390071,0.9572649572649573,0.042735042735042736,0.973404255319149,0.026595744680851064,0.9077380952380952,0.09226190476190477
14000US17031282800,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031400300,0.9773519163763066,0.02264808362369338,1.0,0.0,0.9769094138543517,0.023090586145648313,,,1.0,0.0,,,0.9773519163763066,0.02264808362369338
14000US17031400500,1.0,0.0,1.0,0.0,1.0,0.0,,,,,1.0,0.0,1.0,0.0
14000US17031400800,0.9607843137254902,0.0392156862745098,0.0,1.0,0.9664660361134996,0.03353396388650043,1.0,0.0,,,0.0,1.0,0.9665523156089194,0.03344768439108062
14000US17031410100,0.9734576757532282,0.02654232424677188,0.9508196721311475,0.04918032786885246,0.9822888283378747,0.017711171662125342,1.0,0.0,1.0,0.0,0.7209302325581395,0.27906976744186046,0.9900611620795107,0.009938837920489297
14000US17031410500,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031410600,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031460100,0.9784836065573771,0.02151639344262295,1.0,0.0,0.9721115537848606,0.027888446215139442,1.0,0.0,1.0,0.0,1.0,0.0,0.9758064516129032,0.024193548387096774
14000US17031450300,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0
14000US17031460200,0.9477533960292581,0.0522466039707419,0.9692832764505119,0.030716723549488054,0.9159159159159159,0.08408408408408409,0.9607250755287009,0.03927492447129909,0.9166666666666666,0.08333333333333333,0.96875,0.03125,0.916010498687664,0.08398950131233596
14000US17031640400,0.9914456800684346,0.00855431993156544,0.9896157840083074,0.010384215991692628,1.0,0.0,1.0,0.0,0.9863013698630136,0.0136986301369863,1.0,0.0,0.9864864864864865,0.013513513513513514
14000US17031640500,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031640600,0.9915254237288136,0.00847457627118644,0.9878934624697336,0.012106537530266344,1.0,0.0,1.0,0.0,0.9845995893223819,0.015400410677618069,1.0,0.0,0.9863013698630136,0.0136986301369863
14000US17031640700,0.9381746810598626,0.06182531894013739,0.9252971137521222,0.07470288624787776,1.0,0.0,0.9545454545454546,0.045454545454545456,0.9781420765027322,0.02185792349726776,0.9141965678627145,0.08580343213728549,0.9788359788359788,0.021164021164021163
14000US17031640800,0.9721739130434782,0.02782608695652174,1.0,0.0,1.0,0.0,0.9144385026737968,0.0855614973262032,1.0,0.0,0.9566395663956639,0.04336043360433604,1.0,0.0
14000US17031650100,0.9538679914833215,0.046132008516678494,0.9470404984423676,0.0529595015576324,1.0,0.0,0.9591567852437418,0.04084321475625823,0.7964071856287425,0.20359281437125748,0.9744013212221305,0.02559867877786953,0.8282828282828283,0.1717171717171717
14000US17031650200,0.9471715755025713,0.05282842449742871,0.9194008559201141,0.08059914407988587,1.0,0.0,1.0,0.0,1.0,0.0,0.9259986902423052,0.07400130975769482,1.0,0.0
14000US17031750600,0.9482484076433121,0.0517515923566879,1.0,0.0,0.9466776045939295,0.05332239540607055,,,1.0,0.0,1.0,0.0,0.9476650563607085,0.05233494363929147
14000US17031283100,0.9613343442001516,0.03866565579984837,0.9526462395543176,0.04735376044568245,1.0,0.0,0.9438943894389439,0.056105610561056105,0.9473684210526315,0.05263157894736842,1.0,0.0,0.9508670520231214,0.049132947976878616
14000US17031283800,0.9399141630901288,0.060085836909871244,0.9690402476780186,0.030959752321981424,0.9112801013941698,0.08871989860583017,0.9591836734693877,0.04081632653061224,0.966832504145937,0.03316749585406302,1.0,0.0,0.9378960709759189,0.062103929024081114
14000US17031410700,0.982174688057041,0.017825311942959002,0.9851485148514851,0.01485148514851485,1.0,0.0,0.9659442724458205,0.034055727554179564,0.9841269841269841,0.015873015873015872,1.0,0.0,0.9806576402321083,0.019342359767891684
14000US17031410800,0.9947976878612717,0.005202312138728324,1.0,0.0,1.0,0.0,0.9829867674858223,0.017013232514177693,1.0,0.0,1.0,0.0,0.9944272445820433,0.005572755417956657
14000US17031410900,0.9908256880733946,0.009174311926605505,0.9920713577799801,0.007928642220019821,0.983739837398374,0.016260162601626018,1.0,0.0,0.99140708915145,0.008592910848549946,1.0,0.0,0.9901417128773875,0.009858287122612447
14000US17031411000,0.9700223713646532,0.029977628635346757,1.0,0.0,0.9404205607476636,0.05957943925233645,0.9676113360323887,0.032388663967611336,1.0,0.0,0.5048543689320388,0.49514563106796117,0.9924953095684803,0.0075046904315197
14000US17031411100,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031411200,0.9908376963350786,0.009162303664921465,1.0,0.0,1.0,0.0,0.965,0.035,1.0,0.0,1.0,0.0,0.9901269393511989,0.009873060648801129
14000US17031460400,0.967766692248657,0.03223330775134305,1.0,0.0,0.966903073286052,0.03309692671394799,1.0,0.0,1.0,0.0,,,0.967766692248657,0.03223330775134305
14000US17031460500,0.9892857142857143,0.010714285714285714,1.0,0.0,0.9889258028792912,0.01107419712070875,1.0,0.0,1.0,0.0,,,0.9892857142857143,0.010714285714285714
14000US17031461000,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031420100,0.9802555168408827,0.019744483159117306,1.0,0.0,0.9785353535353535,0.021464646464646464,1.0,0.0,1.0,0.0,1.0,0.0,0.9789603960396039,0.02103960396039604
14000US17031420200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031420400,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031420700,0.971756398940865,0.02824360105913504,1.0,0.0,0.971093044263776,0.028906955736224028,1.0,0.0,1.0,0.0,,,0.971756398940865,0.02824360105913504
14000US17031420800,0.9583778014941302,0.0416221985058698,1.0,0.0,0.960272417707151,0.039727582292849034,0.7894736842105263,0.21052631578947367,1.0,0.0,,,0.9583778014941302,0.0416221985058698
14000US17031470100,0.9673704414587332,0.03262955854126679,1.0,0.0,0.9647302904564315,0.035269709543568464,1.0,0.0,1.0,0.0,1.0,0.0,0.9671179883945842,0.03288201160541586
14000US17031480100,0.9830687830687831,0.016931216931216932,1.0,0.0,0.9824175824175824,0.017582417582417582,1.0,0.0,1.0,0.0,,,0.9830687830687831,0.016931216931216932
