GEOID_Data,below_45000,45000_to_100000,above_100000,white_below_45000,white_45000_to_100000,white_above_100000,black_below_45000,black_45000_to_100000,black_above_100000,other_below_45000,other_45000_to_100000,other_above_100000,nhisp_white_below_45000,nhisp_white_45000_to_100000,nhisp_white_above_100000,hisp_below_45000,hisp_45000_to_100000,hisp_above_100000,nhisp_below_45000,nhisp_45000_to_100000,nhisp_above_100000
14000US17031310500,0.3992673992673993,0.45787545787545786,0.14285714285714285,0.4426229508196721,0.3442622950819672,0.21311475409836064,,,,0.3774104683195592,0.5151515151515151,0.10743801652892562,0.47560975609756095,0.21951219512195122,0.3048780487804878,0.3934065934065934,0.4901098901098901,0.11648351648351649,0.42857142857142855,0.2967032967032967,0.27472527472527475
14000US17031491200,0.47523219814241485,0.28792569659442724,0.23684210526315788,0.8771929824561403,0.12280701754385964,0.0,0.4236111111111111,0.3107638888888889,0.265625,1.0,0.0,0.0,0.8372093023255814,0.16279069767441862,0.0,1.0,0.0,0.0,0.4567307692307692,0.2980769230769231,0.24519230769230768
14000US17031491300,0.5500770416024653,0.26348228043143296,0.1864406779661017,,,,0.5500770416024653,0.26348228043143296,0.1864406779661017,,,,,,,,,,0.5500770416024653,0.26348228043143296,0.1864406779661017
14000US17031491400,0.714410480349345,0.19213973799126638,0.09344978165938865,1.0,0.0,0.0,0.7191844300278035,0.20389249304911955,0.07692307692307693,0.5555555555555556,0.0,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.7106194690265487,0.19469026548672566,0.09469026548672567
14000US17031500100,0.28769716088328073,0.38422712933753944,0.3280757097791798,0.0,0.6774193548387096,0.3225806451612903,0.29343629343629346,0.3783783783783784,0.3281853281853282,,,,0.0,1.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.28516377649325625,0.3911368015414258,0.3236994219653179
14000US17031500200,0.6458072590738423,0.31539424280350437,0.03879849812265332,0.0,1.0,0.0,0.6360052562417872,0.3232588699080158,0.040735873850197106,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.6458072590738423,0.31539424280350437,0.03879849812265332
14000US17031500300,0.48287292817679556,0.3149171270718232,0.2022099447513812,0.4106382978723404,0.2765957446808511,0.3127659574468085,0.6306818181818182,0.2897727272727273,0.07954545454545454,0.26506024096385544,0.6385542168674698,0.0963855421686747,0.4239401496259352,0.23690773067331672,0.33915211970074816,0.3310344827586207,0.5448275862068965,0.12413793103448276,0.5118421052631579,0.2710526315789474,0.21710526315789475
14000US17031560200,0.48398576512455516,0.3416370106761566,0.17437722419928825,0.2236842105263158,0.6447368421052632,0.13157894736842105,0.6010928961748634,0.226775956284153,0.1721311475409836,0.2916666666666667,0.5,0.20833333333333334,0.0,0.6,0.4,0.23178807947019867,0.6225165562913907,0.1456953642384106,0.5766423357664233,0.2384428223844282,0.18491484184914841
14000US17031560300,0.44656488549618323,0.27958015267175573,0.2738549618320611,0.5,0.2780979827089337,0.2219020172910663,0.8604651162790697,0.0,0.13953488372093023,0.27009646302250806,0.3215434083601286,0.40836012861736337,0.7015590200445434,0.2071269487750557,0.09131403118040089,0.17958412098298676,0.3553875236294896,0.46502835538752363,0.7186897880539499,0.2023121387283237,0.0789980732177264
14000US17031560700,0.29496951219512196,0.38185975609756095,0.3231707317073171,0.3196448390677026,0.3318534961154273,0.34850166481687017,,,,0.24087591240875914,0.49148418491484186,0.26763990267639903,0.432348367029549,0.2192846034214619,0.3483670295489891,0.15432098765432098,0.5370370370370371,0.30864197530864196,0.4322289156626506,0.23042168674698796,0.3373493975903614
14000US17031560800,0.21375186846038863,0.33781763826606875,0.4484304932735426,0.22642679900744417,0.3436724565756824,0.4299007444168734,,,,0.1620253164556962,0.3139240506329114,0.5240506329113924,0.2674933569530558,0.3232949512843224,0.4092116917626218,0.14464692482915717,0.3564920273348519,0.4988610478359909,0.2674933569530558,0.3232949512843224,0.4092116917626218
14000US17031560900,0.1913978494623656,0.2978494623655914,0.510752688172043,0.21062384187770228,0.28289067325509576,0.506485484867202,,,,0.06224066390041494,0.3983402489626556,0.5394190871369294,0.24224072672218017,0.26495079485238454,0.4928084784254353,0.07392197125256673,0.33059548254620125,0.5954825462012321,0.23306627822286963,0.28623452294246177,0.4806991988346686
14000US17031561000,0.27571115973741794,0.22056892778993437,0.5037199124726477,0.2727272727272727,0.19941348973607037,0.5278592375366569,,,,0.301255230125523,0.401673640167364,0.29707112970711297,0.32778804682686385,0.23105360443622922,0.44115834873690696,0.14803625377643503,0.19486404833836857,0.6570996978851964,0.32778804682686385,0.23105360443622922,0.44115834873690696
14000US17031010300,0.3976627712854758,0.389983305509182,0.21235392320534224,0.304,0.4228571428571429,0.27314285714285713,0.48753462603878117,0.3559556786703601,0.15650969529085873,0.5869980879541109,0.32695984703632885,0.08604206500956023,0.2638270820089002,0.4431023521932613,0.2930705657978385,0.7214137214137214,0.24324324324324326,0.035343035343035345,0.33571996817820204,0.41805887032617345,0.2462211614956245
14000US17031010400,0.5575221238938053,0.23893805309734514,0.20353982300884957,0.542016806722689,0.22028811524609843,0.23769507803121248,0.5355648535564853,0.3891213389121339,0.07531380753138076,0.7984496124031008,0.20155038759689922,0.0,0.5485148514851486,0.21188118811881188,0.2396039603960396,0.5948717948717949,0.2358974358974359,0.16923076923076924,0.5535617183251768,0.2392604676454595,0.20717781402936378
14000US17031010600,0.36921494686321565,0.3123071648954405,0.3184778882413438,0.33785377358490565,0.25825471698113206,0.40389150943396224,0.4762589928057554,0.36115107913669064,0.16258992805755396,0.3288973384030418,0.4220532319391635,0.24904942965779467,0.3418272218769422,0.24611559975139838,0.4120571783716594,0.27419354838709675,0.6,0.12580645161290321,0.38051400076716535,0.27809742999616416,0.3413885692366705
14000US17031020100,0.4304187192118227,0.3737684729064039,0.1958128078817734,0.2654320987654321,0.44753086419753085,0.28703703703703703,0.5264116575591985,0.273224043715847,0.20036429872495445,0.5573770491803278,0.3911007025761124,0.05152224824355972,0.31213872832369943,0.32947976878612717,0.3583815028901734,0.3640776699029126,0.6359223300970874,0.0,0.452970297029703,0.28465346534653463,0.2623762376237624
14000US17031280800,0.7272727272727273,0.10962566844919786,0.16310160427807488,0.21875,0.15625,0.625,0.8805460750853242,0.04778156996587031,0.07167235494880546,0.0,1.0,0.0,0.3783783783783784,0.2702702702702703,0.35135135135135137,0.0,0.0,1.0,0.7838616714697406,0.11815561959654179,0.09798270893371758
14000US17031420300,0.621861152141802,0.1935007385524372,0.18463810930576072,0.547945205479452,0.1232876712328767,0.3287671232876712,0.6727272727272727,0.22272727272727272,0.10454545454545454,0.4945054945054945,0.16483516483516483,0.34065934065934067,0.5251798561151079,0.12949640287769784,0.34532374100719426,1.0,0.0,0.0,0.6132930513595166,0.19788519637462235,0.18882175226586104
14000US17031100200,0.2244328097731239,0.2523560209424084,0.5232111692844678,0.2041649652919559,0.25806451612903225,0.5377705185790118,0.7976190476190477,0.0,0.20238095238095238,0.2289156626506024,0.2740963855421687,0.49698795180722893,0.19593425605536333,0.2673010380622837,0.5367647058823529,0.2340966921119593,0.13994910941475827,0.6259541984732825,0.22289644012944984,0.2702265372168285,0.5068770226537217
14000US17031020200,0.21256750122729504,0.28767795778105054,0.4997545409916544,0.10397553516819572,0.29255861365953106,0.6034658511722731,0.4075471698113208,0.2981132075471698,0.2943396226415094,0.28192161820480405,0.2781289506953224,0.43994943109987356,0.10979547900968784,0.294940796555436,0.5952637244348762,0.21779859484777517,0.38875878220140514,0.39344262295081966,0.2111801242236025,0.2608695652173913,0.5279503105590062
14000US17031130200,0.206993006993007,0.2951048951048951,0.4979020979020979,0.2840646651270208,0.38799076212471134,0.3279445727482679,,,,0.08865248226950355,0.1524822695035461,0.7588652482269503,0.2727272727272727,0.3974025974025974,0.32987012987012987,0.07865168539325842,0.18726591760299627,0.7340823970037453,0.28348214285714285,0.359375,0.35714285714285715
14000US17031020400,0.36374269005847953,0.2994152046783626,0.3368421052631579,0.296875,0.30580357142857145,0.39732142857142855,0.4533762057877814,0.26366559485530544,0.2829581993569132,0.4274353876739563,0.3101391650099404,0.2624254473161034,0.27892030848329047,0.2814910025706941,0.43958868894601544,0.29207920792079206,0.5272277227722773,0.1806930693069307,0.38591117917304746,0.22894333843797857,0.38514548238897395
14000US17031080202,0.16035101715197447,0.3486238532110092,0.49102512963701633,0.1458612975391499,0.3516778523489933,0.5024608501118568,0.0,0.0,1.0,0.3089430894308943,0.35772357723577236,0.3333333333333333,0.1405152224824356,0.34660421545667447,0.5128805620608899,0.13274336283185842,0.5929203539823009,0.2743362831858407,0.16308636562911005,0.32441911442349847,0.5124945199473915
14000US17031240200,0.168944099378882,0.17391304347826086,0.6571428571428571,0.1421647819063005,0.22617124394184168,0.6316639741518578,0.3,0.0,0.7,0.25301204819277107,0.0,0.7469879518072289,0.1335676625659051,0.23725834797891038,0.6291739894551845,0.3673469387755102,0.034013605442176874,0.5986394557823129,0.12462006079027356,0.20516717325227962,0.6702127659574468
14000US17031611800,0.4380664652567976,0.27341389728096677,0.28851963746223563,0.6067415730337079,0.39325842696629215,0.0,0.45161290322580644,0.2946236559139785,0.2537634408602151,0.24074074074074073,0.08333333333333333,0.6759259259259259,,,,0.4030612244897959,0.22448979591836735,0.37244897959183676,0.45278969957081544,0.2939914163090129,0.2532188841201717
14000US17031060200,0.3260672116257947,0.22070844686648503,0.45322434150772023,0.30687830687830686,0.21904761904761905,0.4740740740740741,0.5757575757575758,0.0,0.42424242424242425,0.4065040650406504,0.2926829268292683,0.3008130081300813,0.271412680756396,0.23025583982202447,0.4983314794215795,0.7352941176470589,0.09803921568627451,0.16666666666666666,0.28428428428428426,0.23323323323323322,0.4824824824824825
14000US17031221200,0.1566068515497553,0.22104404567699837,0.6223491027732463,0.11843575418994413,0.24692737430167597,0.6346368715083799,0.5434782608695652,0.0,0.45652173913043476,0.1506276150627615,0.20920502092050208,0.6401673640167364,0.06072874493927125,0.20107962213225372,0.738191632928475,0.32098765432098764,0.37448559670781895,0.3045267489711934,0.11597151576805696,0.18311291963377416,0.7009155645981688
14000US17031061200,0.13885505481120586,0.2350791717417783,0.6260657734470159,0.13333333333333333,0.22695035460992907,0.6397163120567376,0.46153846153846156,0.5384615384615384,0.0,0.13592233009708737,0.2524271844660194,0.6116504854368932,0.1078125,0.25,0.6421875,0.2767857142857143,0.05357142857142857,0.6696428571428571,0.11706629055007052,0.2637517630465444,0.6191819464033851
14000US17031030200,0.20588235294117646,0.36980392156862746,0.4243137254901961,0.1882119861317484,0.3293709757305597,0.48241703813769193,0.6551724137931034,0.3448275862068966,0.0,0.1981981981981982,0.5585585585585585,0.24324324324324326,0.1649214659685864,0.325130890052356,0.5099476439790576,0.2512437810945274,0.6119402985074627,0.13681592039800994,0.1973929236499069,0.324487895716946,0.4781191806331471
14000US17031030300,0.39517749497655724,0.25853985264567986,0.3462826523777629,0.3700234192037471,0.2224824355971897,0.40749414519906324,0.7685185185185185,0.1574074074074074,0.07407407407407407,0.35969868173258,0.3370998116760829,0.3032015065913371,0.34048640915593703,0.23462088698140202,0.4248927038626609,0.3813813813813814,0.4264264264264264,0.1921921921921922,0.39913793103448275,0.2103448275862069,0.3905172413793103
14000US17031030400,0.3159533073929961,0.22568093385214008,0.4583657587548638,0.2610030706243603,0.2579324462640737,0.481064483111566,1.0,0.0,0.0,0.3843137254901961,0.14901960784313725,0.4666666666666667,0.22850412249705537,0.23792697290930506,0.5335689045936396,0.5321888412017167,0.2145922746781116,0.2532188841201717,0.26806083650190116,0.22813688212927757,0.5038022813688213
14000US17031030900,0.22439353099730458,0.32816711590296493,0.4474393530997305,0.15972812234494477,0.36873406966864913,0.4715378079864061,0.891566265060241,0.0,0.10843373493975904,0.3169642857142857,0.23660714285714285,0.44642857142857145,0.15281501340482573,0.387846291331546,0.45933869526362825,0.1504424778761062,0.09734513274336283,0.7522123893805309,0.23048869438366157,0.34719183078045224,0.4223194748358862
14000US17031031000,0.18089233753637246,0.32201745877788557,0.49709020368574197,0.17599538372763993,0.3381419503750721,0.48586266589728794,0.25925925925925924,0.7407407407407407,0.0,0.20198675496688742,0.19205298013245034,0.6059602649006622,0.1681643132220796,0.3331193838254172,0.4987163029525032,0.1575091575091575,0.42124542124542125,0.42124542124542125,0.184460592509782,0.3068753493571828,0.5086640581330352
14000US17031980000,,,,,,,,,,,,,,,,,,,,,
14000US17031600600,0.48148148148148145,0.3897306397306397,0.12878787878787878,0.4856711915535445,0.4072398190045249,0.10708898944193061,,,,0.47619047619047616,0.3676190476190476,0.15619047619047619,0.4603174603174603,0.41865079365079366,0.12103174603174603,0.6555555555555556,0.21851851851851853,0.1259259259259259,0.43028322440087147,0.4400871459694989,0.12962962962962962
14000US17031420600,0.6366559485530546,0.23687031082529475,0.1264737406216506,0.0,0.4634146341463415,0.5365853658536586,0.6502347417840375,0.23708920187793428,0.11267605633802817,1.0,0.0,0.0,0.0,0.4634146341463415,0.5365853658536586,0.0,1.0,0.0,0.6428571428571429,0.22943722943722944,0.1277056277056277
14000US17031110100,0.20981539846915803,0.33633498424133274,0.45384961728950923,0.2581047381546135,0.27680798004987534,0.46508728179551123,1.0,0.0,0.0,0.05676126878130217,0.5058430717863105,0.4373956594323873,0.2600140548137737,0.23471539002108222,0.5052705551651441,0.14102564102564102,0.4358974358974359,0.4230769230769231,0.2210581456259822,0.32006286013619695,0.45887899423782086
14000US17031031400,0.23195380173243504,0.3740776387552133,0.3939685595123516,0.2225031605562579,0.38516645596291615,0.39233038348082594,0.34375,0.203125,0.453125,0.23369565217391305,0.3858695652173913,0.3804347826086957,0.2047244094488189,0.39195100612423445,0.40332458442694663,0.3409090909090909,0.10227272727272728,0.5568181818181818,0.2254335260115607,0.3903434206052363,0.384223053383203
14000US17031700402,0.3027754415475189,0.47098402018502944,0.22624053826745164,0.4268774703557312,0.5375494071146245,0.03557312252964427,0.24484536082474226,0.4420103092783505,0.3131443298969072,0.3875,0.50625,0.10625,0.40816326530612246,0.5306122448979592,0.061224489795918366,0.4,0.5054545454545455,0.09454545454545454,0.2735229759299781,0.46061269146608314,0.2658643326039387
14000US17031030800,0.25724976613657624,0.3292797006548176,0.41347053320860616,0.21570859419464997,0.34604439385315877,0.43824701195219123,0.5822784810126582,0.4177215189873418,0.0,0.3542600896860987,0.13452914798206278,0.5112107623318386,0.21191222570532917,0.3523510971786834,0.43573667711598746,0.44964028776978415,0.22302158273381295,0.3273381294964029,0.22849462365591397,0.34516129032258064,0.42634408602150536
14000US17031031100,0.31786627694556085,0.4154183412495433,0.26671538180489585,0.33525179856115106,0.35827338129496406,0.3064748201438849,0.3877551020408163,0.6122448979591837,0.0,0.20833333333333334,0.5921052631578947,0.19956140350877194,0.3255117324013979,0.35546679980029955,0.31902146779830254,0.36813186813186816,0.5384615384615384,0.09340659340659341,0.3142857142857143,0.4066536203522505,0.2790606653620352
14000US17031540102,0.8303858520900321,0.13183279742765272,0.03778135048231511,,,,0.8467213114754099,0.11475409836065574,0.038524590163934426,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.8467213114754099,0.11475409836065574,0.038524590163934426
14000US17031031300,0.41754307451331396,0.3969568136048333,0.18550011188185275,0.379746835443038,0.4162748643761302,0.20397830018083182,0.5951219512195122,0.1821138211382114,0.22276422764227644,0.4132231404958678,0.4692378328741965,0.11753902662993572,0.3633360858794385,0.4318744838976053,0.20478943022295623,0.6189473684210526,0.23789473684210527,0.1431578947368421,0.39359038557836756,0.4158738107160741,0.19053580370555834
14000US17031031900,0.21306607275426875,0.3489235337787676,0.43801039346696363,0.18822393822393824,0.3310810810810811,0.4806949806949807,0.310126582278481,0.6329113924050633,0.056962025316455694,0.28104575163398693,0.17647058823529413,0.5424836601307189,0.18333333333333332,0.3362745098039216,0.4803921568627451,0.68,0.0,0.32,0.2042360060514372,0.3555219364599092,0.4402420574886536
14000US17031160501,0.2509448223733938,0.4013605442176871,0.3476946334089191,0.17397260273972603,0.39452054794520547,0.4315068493150685,0.35555555555555557,0.2222222222222222,0.4222222222222222,0.34393638170974156,0.4433399602385686,0.21272365805168986,0.125,0.3588709677419355,0.5161290322580645,0.3552397868561279,0.41207815275310833,0.23268206039076378,0.1736842105263158,0.39342105263157895,0.4328947368421053
14000US17031381800,0.5374149659863946,0.291156462585034,0.17142857142857143,1.0,0.0,0.0,0.5246376811594203,0.30144927536231886,0.17391304347826086,0.5,0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.541838134430727,0.28532235939643347,0.1728395061728395
14000US17031381900,0.42357274401473294,0.39226519337016574,0.1841620626151013,0.0,1.0,0.0,0.4536489151873767,0.3727810650887574,0.17357001972386588,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.42830540037243947,0.3854748603351955,0.186219739292365
14000US17031390100,0.4829467939972715,0.1664392905866303,0.3506139154160982,0.07142857142857142,0.1326530612244898,0.7959183673469388,0.5893805309734513,0.17345132743362832,0.23716814159292035,0.2,0.15714285714285714,0.6428571428571429,0.07142857142857142,0.1326530612244898,0.7959183673469388,0.1875,0.0,0.8125,0.4964336661911555,0.17403708987161198,0.32952924393723254
14000US17031390200,0.2280130293159609,0.2985884907709012,0.4733984799131379,0.07526881720430108,0.24193548387096775,0.6827956989247311,0.30914826498422715,0.3312302839116719,0.35962145110410093,0.0,0.19801980198019803,0.801980198019802,0.07526881720430108,0.24193548387096775,0.6827956989247311,0.6896551724137931,0.08045977011494253,0.22988505747126436,0.17985611510791366,0.3213429256594724,0.4988009592326139
14000US17031390300,0.6253687315634219,0.26666666666666666,0.1079646017699115,0.23809523809523808,0.2619047619047619,0.5,0.6518087855297158,0.270671834625323,0.07751937984496124,1.0,0.0,0.0,0.23809523809523808,0.2619047619047619,0.5,0.0,1.0,0.0,0.6354916067146283,0.2547961630695444,0.10971223021582734
14000US17031390400,0.674468085106383,0.1148936170212766,0.21063829787234042,0.344,0.216,0.44,0.710204081632653,0.11020408163265306,0.17959183673469387,0.6333333333333333,0.0,0.36666666666666664,0.35294117647058826,0.2647058823529412,0.38235294117647056,0.5151515151515151,0.0,0.48484848484848486,0.6782861292665214,0.11764705882352941,0.20406681190994916
14000US17031390500,0.43657142857142855,0.32457142857142857,0.23885714285714285,0.3829113924050633,0.2563291139240506,0.36075949367088606,0.5009596928982726,0.32629558541266795,0.1727447216890595,0.0,0.868421052631579,0.13157894736842105,0.3368421052631579,0.28421052631578947,0.37894736842105264,0.4807692307692308,0.40384615384615385,0.11538461538461539,0.43377885783718106,0.3195625759416768,0.24665856622114216
14000US17031390600,0.33727810650887574,0.2579881656804734,0.40473372781065087,0.15181518151815182,0.20132013201320131,0.6468646864686468,0.4330357142857143,0.25669642857142855,0.31026785714285715,0.4787234042553192,0.44680851063829785,0.07446808510638298,0.13945578231292516,0.20748299319727892,0.6530612244897959,0.3333333333333333,0.4,0.26666666666666666,0.3373493975903614,0.25542168674698795,0.4072289156626506
14000US17031390700,0.37233134073441504,0.3034443495587817,0.3242243097068033,0.0782312925170068,0.30272108843537415,0.6190476190476191,0.39849624060150374,0.32463511720477667,0.2768686421937196,0.5436746987951807,0.2319277108433735,0.22439759036144577,0.08185053380782918,0.2704626334519573,0.6476868327402135,0.7011494252873564,0.2988505747126437,0.0,0.36398131932282546,0.30356100408639813,0.3324576765907764
14000US17031440600,0.35907859078590787,0.42953929539295393,0.21138211382113822,,,,0.3625170998632011,0.43365253077975374,0.20383036935704515,0.0,0.0,1.0,,,,,,,0.35907859078590787,0.42953929539295393,0.21138211382113822
14000US17031440900,0.4702868852459016,0.15163934426229508,0.3780737704918033,,,,0.4702868852459016,0.15163934426229508,0.3780737704918033,,,,,,,,,,0.4702868852459016,0.15163934426229508,0.3780737704918033
14000US17031440700,0.295221843003413,0.5699658703071673,0.1348122866894198,1.0,0.0,0.0,0.2804878048780488,0.5818815331010453,0.13763066202090593,,,,1.0,0.0,0.0,,,,0.295221843003413,0.5699658703071673,0.1348122866894198
14000US17031440800,0.5930408472012103,0.21936459909228442,0.1875945537065053,0.0,1.0,0.0,0.601010101010101,0.19865319865319866,0.20033670033670034,0.7608695652173914,0.13043478260869565,0.10869565217391304,0.0,1.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.6049382716049383,0.21141975308641975,0.18364197530864199
14000US17031630300,0.4500349406009783,0.32354996505939904,0.22641509433962265,0.382262996941896,0.3165137614678899,0.3012232415902141,0.4444444444444444,0.5555555555555556,0.0,0.5126050420168067,0.30952380952380953,0.17787114845938376,0.45,0.0,0.55,0.4382194934765925,0.3553338449731389,0.2064466615502686,0.5703125,0.0,0.4296875
14000US17031630500,0.49470404984423677,0.36199376947040496,0.14330218068535824,0.5935563816604709,0.19950433705080545,0.20693928128872366,,,,0.39473684210526316,0.5263157894736842,0.07894736842105263,0.6990291262135923,0.18446601941747573,0.11650485436893204,0.4806924101198402,0.374167776298269,0.14513981358189082,0.6990291262135923,0.18446601941747573,0.11650485436893204
14000US17031630800,0.3964016250725479,0.334881021474173,0.2687173534532792,0.49165402124430957,0.44613050075872535,0.0622154779969651,1.0,0.0,0.0,0.29074446680080485,0.28470824949698187,0.4245472837022133,0.5891472868217055,0.3023255813953488,0.10852713178294573,0.35236220472440943,0.3530183727034121,0.2946194225721785,0.7336683417085427,0.19597989949748743,0.07035175879396985
14000US17031630900,0.6187845303867403,0.23687845303867403,0.14433701657458564,0.7830459770114943,0.10057471264367816,0.11637931034482758,0.7702127659574468,0.2297872340425532,0.0,0.3288201160541586,0.42359767891682787,0.24758220502901354,0.967032967032967,0.0,0.03296703296703297,0.5040322580645161,0.2913306451612903,0.20463709677419356,0.868421052631579,0.11842105263157894,0.013157894736842105
14000US17031640100,0.5991471215351812,0.18550106609808104,0.21535181236673773,0.6118012422360248,0.2546583850931677,0.13354037267080746,0.5,0.5,0.0,0.5755395683453237,0.007194244604316547,0.4172661870503597,0.7342657342657343,0.13986013986013987,0.1258741258741259,0.5275080906148867,0.20388349514563106,0.2686084142394822,0.7375,0.15,0.1125
14000US17031640300,0.3506916192026037,0.3482506102522376,0.30105777054515864,0.28387925497752087,0.4271034039820167,0.28901734104046245,0.603448275862069,0.0,0.39655172413793105,0.45670225385527874,0.2265717674970344,0.3167259786476868,0.25353356890459366,0.43551236749116606,0.31095406360424027,0.37349397590361444,0.3123924268502582,0.31411359724612736,0.33024691358024694,0.38040123456790126,0.28935185185185186
14000US17031750100,0.4040133779264214,0.2709030100334448,0.3250836120401338,0.3125,0.0,0.6875,0.4153846153846154,0.28321678321678323,0.3013986013986014,0.0,0.0,1.0,0.3125,0.0,0.6875,0.0,0.0,1.0,0.4131326949384405,0.2770177838577291,0.30984952120383036
14000US17031750200,0.37868970482361414,0.3232541396688265,0.2980561555075594,0.19900497512437812,0.291044776119403,0.5099502487562189,0.4672395273899033,0.31901181525241673,0.21374865735767992,0.19642857142857142,0.625,0.17857142857142858,0.215633423180593,0.31536388140161725,0.46900269541778977,0.0,0.4605263157894737,0.5394736842105263,0.4006092916984006,0.3153084539223153,0.2840822543792841
14000US17031750300,0.22142121524201855,0.27703398558187436,0.5015447991761071,0.2052401746724891,0.2631004366812227,0.5316593886462883,0.3,0.7,0.0,1.0,0.0,0.0,0.21029082774049218,0.2695749440715884,0.5201342281879194,0.18518518518518517,0.0,0.8148148148148148,0.22245762711864406,0.2849576271186441,0.4925847457627119
14000US17031750400,0.19738863287250383,0.27419354838709675,0.5284178187403994,0.21937639198218262,0.3106904231625835,0.46993318485523383,0.13815789473684212,0.2565789473684211,0.6052631578947368,0.18,0.0,0.82,0.2387878787878788,0.3381818181818182,0.42303030303030303,0.21212121212121213,0.0,0.7878787878787878,0.19617622610141314,0.2967581047381546,0.5070656691604323
14000US17031750500,0.43048403707518024,0.3928939237899073,0.17662203913491245,0.44488977955911824,0.2665330661322645,0.28857715430861725,0.43794579172610554,0.44935805991440797,0.11269614835948645,0.0,0.0,1.0,0.4774193548387097,0.2129032258064516,0.3096774193548387,0.0,1.0,0.0,0.4381551362683438,0.38207547169811323,0.17976939203354297
14000US17031282700,0.2686046511627907,0.3686046511627907,0.3627906976744186,0.06752411575562701,0.5530546623794212,0.37942122186495175,0.45318352059925093,0.18726591760299627,0.3595505617977528,0.31560283687943264,0.33687943262411346,0.3475177304964539,0.02564102564102564,0.6367521367521367,0.33760683760683763,0.11170212765957446,0.3723404255319149,0.5159574468085106,0.3125,0.36755952380952384,0.31994047619047616
14000US17031282800,0.2468916518650089,0.41207815275310833,0.3410301953818828,0.2517241379310345,0.4482758620689655,0.3,0.125,0.109375,0.765625,0.27751196172248804,0.45454545454545453,0.2679425837320574,0.22477064220183487,0.43577981651376146,0.3394495412844037,0.3930635838150289,0.4624277456647399,0.14450867052023122,0.18205128205128204,0.38974358974358975,0.4282051282051282
14000US17031400300,0.5627177700348432,0.21602787456445993,0.22125435540069685,0.0,0.0,1.0,0.5737122557726465,0.2202486678507993,0.20603907637655416,,,,0.0,0.0,1.0,,,,0.5627177700348432,0.21602787456445993,0.22125435540069685
14000US17031400500,0.7319587628865979,0.2408622305529522,0.02717900656044986,1.0,0.0,0.0,0.7276190476190476,0.24476190476190476,0.02761904761904762,,,,,,,1.0,0.0,0.0,0.7247353224254091,0.24735322425409048,0.02791145332050048
14000US17031400800,0.8542199488491049,0.1278772378516624,0.017902813299232736,0.0,1.0,0.0,0.8589853826311264,0.12295786758383491,0.018056749785038694,1.0,0.0,0.0,,,,0.0,1.0,0.0,0.8593481989708405,0.12264150943396226,0.018010291595197257
14000US17031410100,0.5286944045911047,0.17360114777618366,0.29770444763271164,0.42827868852459017,0.25614754098360654,0.3155737704918033,0.5258855585831063,0.12670299727520437,0.3474114441416894,0.8255813953488372,0.13953488372093023,0.03488372093023256,0.4343891402714932,0.22850678733031674,0.33710407239819007,0.6627906976744186,0.27906976744186046,0.05813953488372093,0.5198776758409785,0.16666666666666666,0.31345565749235477
14000US17031410500,0.4176394293125811,0.2853437094682231,0.29701686121919585,0.36666666666666664,0.27017543859649124,0.3631578947368421,0.5077138849929874,0.2861150070126227,0.2061711079943899,0.28185328185328185,0.3166023166023166,0.4015444015444015,0.4058252427184466,0.21941747572815534,0.37475728155339805,0.0,0.8313253012048193,0.1686746987951807,0.44139821795750517,0.2542837559972584,0.30431802604523644
14000US17031410600,0.5234657039711191,0.2364620938628159,0.24007220216606498,0.36585365853658536,0.28330206378986866,0.350844277673546,0.578397212543554,0.313588850174216,0.10801393728222997,0.7604166666666666,0.07291666666666667,0.16666666666666666,0.32803180914512925,0.30019880715705766,0.3717693836978131,0.828125,0.09375,0.078125,0.48367346938775513,0.25510204081632654,0.2612244897959184
14000US17031460100,0.5174180327868853,0.38114754098360654,0.1014344262295082,0.5294117647058824,0.2647058823529412,0.20588235294117646,0.598937583001328,0.3665338645418327,0.034528552456839307,0.0,0.5702479338842975,0.4297520661157025,0.7209302325581395,0.27906976744186046,0.0,0.21296296296296297,0.35185185185185186,0.4351851851851852,0.5552995391705069,0.3847926267281106,0.059907834101382486
14000US17031450300,0.48052805280528055,0.34917491749174917,0.1702970297029703,0.0,1.0,0.0,0.4585436193222783,0.3619322278298486,0.1795241528478731,0.9108910891089109,0.0,0.0891089108910891,0.0,1.0,0.0,,,,0.48052805280528055,0.34917491749174917,0.1702970297029703
14000US17031460200,0.7115987460815048,0.2330198537095089,0.055381400208986416,0.6518771331058021,0.34812286689419797,0.0,0.7567567567567568,0.15015015015015015,0.09309309309309309,0.7190332326283988,0.21450151057401812,0.06646525679758308,0.5625,0.4375,0.0,0.6979166666666666,0.2638888888888889,0.03819444444444445,0.7322834645669292,0.18635170603674542,0.08136482939632546
